,gamma_autocorrelation,ocean_heat_capacity[0],ocean_heat_capacity[1],ocean_heat_capacity[2],ocean_heat_transfer[0],ocean_heat_transfer[1],ocean_heat_transfer[2],deep_ocean_efficacy,sigma_eta,sigma_xi,forcing_4co2,iirf_0[CO2],iirf_uptake[CO2],iirf_temperature[CO2],iirf_airborne[CO2],erfari_radiative_efficiency[BC],erfari_radiative_efficiency[OC],erfari_radiative_efficiency[Sulfur],erfari_radiative_efficiency[NOx],erfari_radiative_efficiency[VOC],erfari_radiative_efficiency[NH3],erfari_radiative_efficiency[CH4],erfari_radiative_efficiency[N2O],erfari_radiative_efficiency[Equivalent effective stratospheric chlorine],aci_shape[Sulfur],aci_shape[BC],aci_shape[OC],aci_scale,ozone_radiative_efficiency[CH4],ozone_radiative_efficiency[N2O],ozone_radiative_efficiency[Equivalent effective stratospheric chlorine],ozone_radiative_efficiency[CO],ozone_radiative_efficiency[VOC],ozone_radiative_efficiency[NOx],forcing_scale[CH4],forcing_scale[N2O],forcing_scale[CFC-11],forcing_scale[CFC-12],forcing_scale[CFC-113],forcing_scale[CFC-114],forcing_scale[CFC-115],forcing_scale[HCFC-22],forcing_scale[HCFC-141b],forcing_scale[HCFC-142b],forcing_scale[CCl4],forcing_scale[CHCl3],forcing_scale[CH2Cl2],forcing_scale[CH3Cl],forcing_scale[CH3CCl3],forcing_scale[CH3Br],forcing_scale[Halon-1211],forcing_scale[Halon-1301],forcing_scale[Halon-2402],forcing_scale[CF4],forcing_scale[C2F6],forcing_scale[C3F8],forcing_scale[c-C4F8],forcing_scale[C4F10],forcing_scale[C5F12],forcing_scale[C6F14],forcing_scale[C7F16],forcing_scale[C8F18],forcing_scale[NF3],forcing_scale[SF6],forcing_scale[SO2F2],forcing_scale[HFC-125],forcing_scale[HFC-134a],forcing_scale[HFC-143a],forcing_scale[HFC-152a],forcing_scale[HFC-227ea],forcing_scale[HFC-32],forcing_scale[HFC-365mfc],forcing_scale[HFC-4310mee],forcing_scale[HFC-23],forcing_scale[HFC-236fa],forcing_scale[HFC-245fa],forcing_scale[HFE-236ea2],forcing_scale[HFE-347mmz1],forcing_scale[HCFE-235da2],forcing_scale[Halon-2311],forcing_scale[Stratospheric water vapour],forcing_scale[Land use],forcing_scale[Volcanic],forcing_scale[Solar],forcing_scale[Light absorbing particles on snow and ice],forcing_scale[CO2],baseline_concentration[CO2],seed,stochastic_run,use_seed
697268,0.905139339076653,3.712700811395210,13.652369629318100,128.186642499850000,1.763712912222000,4.315957112060740,0.527930324503233,1.270254318070550,0.864005905261889,0.420088553883323,9.292520683878180,33.993389787942400,0.005659700441893,2.392219241355440,0.000298086439763,0.004088198769545,-0.002663635106521,-0.003439905072262,-0.000061853461376,-0.000032590446289,-0.000595389807881,-0.000002305368814,-0.000064835408582,-0.000006947302485,0.010082095740516,0.027608558491530,2.19368316730733E-10,-0.785936351578117,0.000268607717747,0.001616323236906,-0.000233632951091,0.000170565124395,9.386950143877E-05,0.000647468978280,0.872882004916299,1.020908055637670,0.777890699341988,0.777890699341988,0.777890699341988,0.777890699341988,0.777890699341988,0.777890699341988,0.777890699341988,0.777890699341988,0.777890699341988,0.777890699341988,0.777890699341988,0.777890699341988,0.777890699341988,0.777890699341988,0.777890699341988,0.777890699341988,0.777890699341988,0.777890699341988,0.777890699341988,0.777890699341988,0.777890699341988,0.777890699341988,0.777890699341988,0.777890699341988,0.777890699341988,0.777890699341988,0.777890699341988,0.777890699341988,0.777890699341988,0.777890699341988,0.777890699341988,0.777890699341988,0.777890699341988,0.777890699341988,0.777890699341988,0.777890699341988,0.777890699341988,0.777890699341988,0.777890699341988,0.777890699341988,0.777890699341988,0.777890699341988,0.777890699341988,0.777890699341988,0.712605215915729,0.917708201918797,0.844560426013707,1.058175372788780,1.722675502952910,1.094009332205650,273.526452565336000,279565695.000000000000000,FALSE,FALSE
697596,5.987307986085900,4.440434667579010,32.180700908071200,61.640614250842100,1.798558870587390,2.434901729946240,1.981901680260390,1.377233434341950,0.825343303272829,0.331987684791867,8.285844133269810,32.404433354407600,0.009213757627934,0.792048752789522,-0.000827550595616,0.005944302967195,-0.002909479316784,-0.001527331504565,-0.000056045086833,-0.000002561141715,-0.000551790532747,-0.000002040266359,-0.000043670218897,-0.000006817497706,1.08617646867853E-07,2.99517608598784E-05,2.1224860699402E-07,-5562.099849873820000,0.000187830301431,0.001089559001801,-0.000005275268385,0.000175442499674,-0.000279351538349,0.000809862481862,1.059762128629590,0.943055847400986,0.774359371947025,0.774359371947025,0.774359371947025,0.774359371947025,0.774359371947025,0.774359371947025,0.774359371947025,0.774359371947025,0.774359371947025,0.774359371947025,0.774359371947025,0.774359371947025,0.774359371947025,0.774359371947025,0.774359371947025,0.774359371947025,0.774359371947025,0.774359371947025,0.774359371947025,0.774359371947025,0.774359371947025,0.774359371947025,0.774359371947025,0.774359371947025,0.774359371947025,0.774359371947025,0.774359371947025,0.774359371947025,0.774359371947025,0.774359371947025,0.774359371947025,0.774359371947025,0.774359371947025,0.774359371947025,0.774359371947025,0.774359371947025,0.774359371947025,0.774359371947025,0.774359371947025,0.774359371947025,0.774359371947025,0.774359371947025,0.774359371947025,0.774359371947025,1.124652769802760,1.189656956629960,0.962982189495185,0.931334757333685,2.507161905049290,1.024098847247190,274.307825293085000,279696567.000000000000000,FALSE,FALSE
697904,2.283374531659570,5.316098767489200,23.402265043631400,126.772340821635000,1.265343685082440,2.085127027551930,0.615595938947524,1.397941489982690,0.438664447011945,0.507356617869178,9.213166065054640,34.503630852067700,0.003252686291474,1.544036081733010,0.002293469915356,0.027608028516320,-0.003833081683753,-0.001362495886200,-0.000057900128289,-0.000011542165782,-0.000581543837991,-0.000002576259861,-0.000041690546655,-0.000006484399026,8.09005320198949E-07,1.48365063919823E-90,2.99156972040393E-06,-8682.770355535730000,0.000228483748022,0.001187168194640,-0.000031688462367,0.000261941967798,-0.000099143220641,-0.000153264775843,1.024311464232300,0.844584719978596,0.972697050084795,0.972697050084795,0.972697050084795,0.972697050084795,0.972697050084795,0.972697050084795,0.972697050084795,0.972697050084795,0.972697050084795,0.972697050084795,0.972697050084795,0.972697050084795,0.972697050084795,0.972697050084795,0.972697050084795,0.972697050084795,0.972697050084795,0.972697050084795,0.972697050084795,0.972697050084795,0.972697050084795,0.972697050084795,0.972697050084795,0.972697050084795,0.972697050084795,0.972697050084795,0.972697050084795,0.972697050084795,0.972697050084795,0.972697050084795,0.972697050084795,0.972697050084795,0.972697050084795,0.972697050084795,0.972697050084795,0.972697050084795,0.972697050084795,0.972697050084795,0.972697050084795,0.972697050084795,0.972697050084795,0.972697050084795,0.972697050084795,0.972697050084795,0.520164055260147,0.814787593700311,0.863219060026457,1.181902589741420,0.992296400674581,1.087893156522670,276.281362790091000,279819459.000000000000000,FALSE,FALSE
698325,19.157883818370800,3.645334973716530,12.840645285782100,76.830945529091000,1.138143334005390,2.625010874993530,1.773788925994210,1.338094208814390,1.615914355461790,0.494747995569171,8.174437790776960,33.353376429369800,0.002778342531573,2.622333336071030,0.001646613770362,0.020684414189699,-0.004828575017643,-0.003593182423153,-0.000078255926612,-0.000017259471531,-0.000489973892408,-0.000002282928642,-0.000084445902132,-0.000006373511736,3.67996048433941E-07,5.21953440001247E-06,3.77065549288369E-08,-12477.396186941800000,0.000232724960979,0.001158909708686,-0.000143097669242,4.1040351763115E-05,-0.000094334786132,0.001824448586637,1.244656063508180,1.026104272536310,1.151229275110390,1.151229275110390,1.151229275110390,1.151229275110390,1.151229275110390,1.151229275110390,1.151229275110390,1.151229275110390,1.151229275110390,1.151229275110390,1.151229275110390,1.151229275110390,1.151229275110390,1.151229275110390,1.151229275110390,1.151229275110390,1.151229275110390,1.151229275110390,1.151229275110390,1.151229275110390,1.151229275110390,1.151229275110390,1.151229275110390,1.151229275110390,1.151229275110390,1.151229275110390,1.151229275110390,1.151229275110390,1.151229275110390,1.151229275110390,1.151229275110390,1.151229275110390,1.151229275110390,1.151229275110390,1.151229275110390,1.151229275110390,1.151229275110390,1.151229275110390,1.151229275110390,1.151229275110390,1.151229275110390,1.151229275110390,1.151229275110390,1.151229275110390,0.929708419756070,1.064406706613540,0.863618509824512,0.645137576108517,-0.051158879901543,1.015660854240190,278.462225373748000,279987438.000000000000000,FALSE,FALSE
701754,1.638237506816890,5.036591546057770,26.060227433162700,125.882630418713000,1.290239248963960,0.621353336422305,1.661044142652460,0.962990968923782,0.408551882416889,0.411537579038277,6.381978216253180,28.862302047636500,0.007824491077544,3.312409623903450,-0.000530648901315,0.034560616801479,-0.002357696309313,-0.000883736723028,-0.000073375040146,-0.000022760823040,-0.000587640669709,-0.000002037467899,-0.000020003585770,-0.000006762658352,0.014239604903290,34.609617416068600,3.69954788566567E-18,-0.907984896852552,0.000247476320741,0.001065709731899,-0.000044313622148,0.000134629448595,0.000116170669477,0.000147139289645,1.002332630063980,0.995561031073036,1.090582876923460,1.090582876923460,1.090582876923460,1.090582876923460,1.090582876923460,1.090582876923460,1.090582876923460,1.090582876923460,1.090582876923460,1.090582876923460,1.090582876923460,1.090582876923460,1.090582876923460,1.090582876923460,1.090582876923460,1.090582876923460,1.090582876923460,1.090582876923460,1.090582876923460,1.090582876923460,1.090582876923460,1.090582876923460,1.090582876923460,1.090582876923460,1.090582876923460,1.090582876923460,1.090582876923460,1.090582876923460,1.090582876923460,1.090582876923460,1.090582876923460,1.090582876923460,1.090582876923460,1.090582876923460,1.090582876923460,1.090582876923460,1.090582876923460,1.090582876923460,1.090582876923460,1.090582876923460,1.090582876923460,1.090582876923460,1.090582876923460,1.090582876923460,1.116705642776830,0.323950512107955,1.235204438798120,0.699801387049322,0.989387384196736,0.887871544872146,279.816695663130000,281355609.000000000000000,FALSE,FALSE
703571,5.557900333401600,5.231341880831190,16.036910988314200,115.636802724739000,1.342875922389870,2.070857954779190,1.507193362654080,1.109582245396630,0.433536127539451,0.502941145433432,7.908892461625290,30.854049009175800,0.005902118002639,7.687848648137540,-0.002583143576981,0.005254215088174,-0.004544393405333,-0.001797919088225,-0.000056456496379,-0.000030719833905,-0.000497601170056,-0.000001856616311,-0.000045027842401,-0.000007335011057,5.61064416509345E-07,5.6942339760428E-10,4.98692347363147E-06,-7591.906519315030000,0.000271723794517,0.001184116177782,-0.000039879190628,2.46620749593856E-05,0.000485082654909,0.000531107156815,0.971121045547183,0.957434935055529,1.014820199573190,1.014820199573190,1.014820199573190,1.014820199573190,1.014820199573190,1.014820199573190,1.014820199573190,1.014820199573190,1.014820199573190,1.014820199573190,1.014820199573190,1.014820199573190,1.014820199573190,1.014820199573190,1.014820199573190,1.014820199573190,1.014820199573190,1.014820199573190,1.014820199573190,1.014820199573190,1.014820199573190,1.014820199573190,1.014820199573190,1.014820199573190,1.014820199573190,1.014820199573190,1.014820199573190,1.014820199573190,1.014820199573190,1.014820199573190,1.014820199573190,1.014820199573190,1.014820199573190,1.014820199573190,1.014820199573190,1.014820199573190,1.014820199573190,1.014820199573190,1.014820199573190,1.014820199573190,1.014820199573190,1.014820199573190,1.014820199573190,1.014820199573190,0.542540781091996,1.180976270264140,1.070584378673590,1.038092221650910,0.542635276173005,0.997626721740872,278.255579814210000,282080592.000000000000000,FALSE,FALSE
705353,4.506978797161770,3.633208755877340,16.323236345832400,135.253735260300000,1.810934447492990,2.256437828484610,1.981132940138110,1.183496585691630,1.432326649062300,0.526131275737033,7.530997844261110,30.621829268773700,0.006511551453611,4.679418190496180,-0.000489308305659,0.007861166591614,-0.004742297229137,-0.002810903866501,-0.000066127384456,-0.000044360388518,-0.000531518982781,-0.000003332234196,-0.000036695331827,-0.000008608043693,1.57109680413054E-06,1.5779369199345E-07,2.17357577632409E-06,-3625.261074449310000,0.000202855249516,0.001126375786961,-0.000049674805913,0.000249501667140,0.000217771823552,0.001719938632048,1.045304847798370,0.996621264709385,0.983219500419641,0.983219500419641,0.983219500419641,0.983219500419641,0.983219500419641,0.983219500419641,0.983219500419641,0.983219500419641,0.983219500419641,0.983219500419641,0.983219500419641,0.983219500419641,0.983219500419641,0.983219500419641,0.983219500419641,0.983219500419641,0.983219500419641,0.983219500419641,0.983219500419641,0.983219500419641,0.983219500419641,0.983219500419641,0.983219500419641,0.983219500419641,0.983219500419641,0.983219500419641,0.983219500419641,0.983219500419641,0.983219500419641,0.983219500419641,0.983219500419641,0.983219500419641,0.983219500419641,0.983219500419641,0.983219500419641,0.983219500419641,0.983219500419641,0.983219500419641,0.983219500419641,0.983219500419641,0.983219500419641,0.983219500419641,0.983219500419641,0.983219500419641,0.368486571265102,0.995216589431199,1.087612946017330,1.260332967000790,1.737755983236060,0.970794420214415,276.774990405965000,282791610.000000000000000,FALSE,FALSE
707725,10.170030925397100,4.108095443134620,20.817428007162100,74.475477991158800,1.155675237705550,1.700593563996580,0.536593302085784,1.018501471969170,0.748390954298348,0.466930283640546,7.527364116564350,33.248317186741600,0.002671113628848,5.460193234888760,-0.000137131857961,0.014988395765343,-0.002318193040426,-0.001073644266565,-0.000056719000574,-0.000015254729107,-0.000518323730035,-0.000000986099944,-0.000051263567638,-0.000008413346979,1.21102924174324E-07,7.99312749100961E-08,9.59769294716359E-06,-5458.384516093740000,0.000247265941191,0.001548343983863,-0.000102229135759,-0.000144452759190,-0.000015777583422,0.000553566223610,0.719928084925109,1.122782614801030,0.943285783680547,0.943285783680547,0.943285783680547,0.943285783680547,0.943285783680547,0.943285783680547,0.943285783680547,0.943285783680547,0.943285783680547,0.943285783680547,0.943285783680547,0.943285783680547,0.943285783680547,0.943285783680547,0.943285783680547,0.943285783680547,0.943285783680547,0.943285783680547,0.943285783680547,0.943285783680547,0.943285783680547,0.943285783680547,0.943285783680547,0.943285783680547,0.943285783680547,0.943285783680547,0.943285783680547,0.943285783680547,0.943285783680547,0.943285783680547,0.943285783680547,0.943285783680547,0.943285783680547,0.943285783680547,0.943285783680547,0.943285783680547,0.943285783680547,0.943285783680547,0.943285783680547,0.943285783680547,0.943285783680547,0.943285783680547,0.943285783680547,0.943285783680547,1.203746801333420,1.155629562554220,0.970367925108775,1.252197051377030,0.648771493286354,0.970485401852568,277.553795368892000,283738038.000000000000000,FALSE,FALSE
707835,7.305970260067780,5.681363069401890,13.628619288107600,81.992739242100200,1.189768740015190,1.395604646561370,0.409639998696502,1.337350412412820,0.673450543771054,0.570278994418433,7.532301341793570,32.293485212831500,0.002967402950981,3.822490144737100,0.001800031241294,0.022816461840936,-0.004775585454050,-0.002190466960898,-0.000057507295569,-0.000017535370761,-0.000494915142885,-0.000002008884805,-0.000021950327815,-0.000007612233466,1.08120476796231E-06,2.9485602759499E-86,6.47524643156216E-07,-6504.430248615390000,0.000209357628123,0.000607330215086,-0.000054256158356,0.000120742849302,-0.000003474306552,0.000867758332805,0.821573030600166,1.072076066441350,1.088540809196680,1.088540809196680,1.088540809196680,1.088540809196680,1.088540809196680,1.088540809196680,1.088540809196680,1.088540809196680,1.088540809196680,1.088540809196680,1.088540809196680,1.088540809196680,1.088540809196680,1.088540809196680,1.088540809196680,1.088540809196680,1.088540809196680,1.088540809196680,1.088540809196680,1.088540809196680,1.088540809196680,1.088540809196680,1.088540809196680,1.088540809196680,1.088540809196680,1.088540809196680,1.088540809196680,1.088540809196680,1.088540809196680,1.088540809196680,1.088540809196680,1.088540809196680,1.088540809196680,1.088540809196680,1.088540809196680,1.088540809196680,1.088540809196680,1.088540809196680,1.088540809196680,1.088540809196680,1.088540809196680,1.088540809196680,1.088540809196680,1.088540809196680,0.823039165467232,0.866664546858629,1.104036920269010,1.325225922096530,1.339152855834510,0.970919424461785,278.019796872020000,283781928.000000000000000,FALSE,FALSE
710636,3.681422559239370,6.534766139653950,18.758849173733500,54.257952443201000,1.044751109353690,3.079303592993090,1.046391720791880,1.604993586674670,0.729946776071101,0.664503598378272,8.194023917903160,30.385877141884200,0.007347122967813,0.975331653063885,0.002370634217601,0.018132205578424,-0.001849026818633,-0.002666364938143,-0.000030408507417,-0.000019637885628,-0.000570616243047,-0.000003235409745,-0.000034489769787,-0.000006760136398,0.014549082212636,2.64100934198553E-15,0.148317168971075,-1.095476424318180,0.000278321216055,0.001255184278761,9.16517888789014E-06,-0.000091614331524,-0.000012940948233,0.000944693987806,0.818643328663354,1.005471050413530,0.947117188060352,0.947117188060352,0.947117188060352,0.947117188060352,0.947117188060352,0.947117188060352,0.947117188060352,0.947117188060352,0.947117188060352,0.947117188060352,0.947117188060352,0.947117188060352,0.947117188060352,0.947117188060352,0.947117188060352,0.947117188060352,0.947117188060352,0.947117188060352,0.947117188060352,0.947117188060352,0.947117188060352,0.947117188060352,0.947117188060352,0.947117188060352,0.947117188060352,0.947117188060352,0.947117188060352,0.947117188060352,0.947117188060352,0.947117188060352,0.947117188060352,0.947117188060352,0.947117188060352,0.947117188060352,0.947117188060352,0.947117188060352,0.947117188060352,0.947117188060352,0.947117188060352,0.947117188060352,0.947117188060352,0.947117188060352,0.947117188060352,0.947117188060352,0.590949834934295,1.257550633574870,0.805608163461390,0.109838195259036,1.331155605473690,1.017162356842320,277.834347304063000,284899527.000000000000000,FALSE,FALSE
712117,6.229761913456590,3.811071115259230,4.582149939696410,131.323165733155000,2.014671344622420,3.941778007730690,1.382361593100900,1.224242143244440,1.872090131123790,0.792956543082343,9.614719943923650,29.681967537807500,0.008307075426459,6.697380430763860,-0.002662187743513,0.028489665224509,-0.000954740758316,0.000562228953696,-0.000059802355036,-0.000016051403288,-0.000559566332288,-0.000003043200796,-0.000042235579724,-0.000006657927462,0.189764494242397,2.456522720092E-42,0.140995533880673,-0.308948539465133,0.000263655483596,0.001030906760830,-0.000185007860797,0.000109398179540,-0.000134183583410,0.001279092129195,1.038896346935270,0.931256697153654,0.882729118915112,0.882729118915112,0.882729118915112,0.882729118915112,0.882729118915112,0.882729118915112,0.882729118915112,0.882729118915112,0.882729118915112,0.882729118915112,0.882729118915112,0.882729118915112,0.882729118915112,0.882729118915112,0.882729118915112,0.882729118915112,0.882729118915112,0.882729118915112,0.882729118915112,0.882729118915112,0.882729118915112,0.882729118915112,0.882729118915112,0.882729118915112,0.882729118915112,0.882729118915112,0.882729118915112,0.882729118915112,0.882729118915112,0.882729118915112,0.882729118915112,0.882729118915112,0.882729118915112,0.882729118915112,0.882729118915112,0.882729118915112,0.882729118915112,0.882729118915112,0.882729118915112,0.882729118915112,0.882729118915112,0.882729118915112,0.882729118915112,0.882729118915112,1.004142705346130,1.248263831403780,1.078256642571040,1.404946934579750,1.622464024165880,1.116910468647540,274.254705657649000,285490446.000000000000000,FALSE,FALSE
716143,15.362536886485600,4.040879310095680,32.904311704269400,34.442117220460300,1.441152352246160,1.405303630532440,1.223135913719440,1.337667010882290,2.014969707855110,0.511800810660623,8.374858424260220,29.293551192016500,0.008924300924326,0.944661048731710,0.001211390601421,0.010653900495676,-0.005234932222403,-0.006028877034459,-0.000039042860928,-0.000034136116756,-0.000572263621680,-0.000000570282306,-0.000042261850133,-0.000005828213113,0.022765747559192,4.13409841144222E-31,0.865849390422779,-0.988171346386443,0.000224329014593,0.001449669703848,1.24385702377709E-05,0.000261712263674,-0.000217978530250,0.002097043377622,1.181032875317040,1.099833681706250,1.173735072681950,1.173735072681950,1.173735072681950,1.173735072681950,1.173735072681950,1.173735072681950,1.173735072681950,1.173735072681950,1.173735072681950,1.173735072681950,1.173735072681950,1.173735072681950,1.173735072681950,1.173735072681950,1.173735072681950,1.173735072681950,1.173735072681950,1.173735072681950,1.173735072681950,1.173735072681950,1.173735072681950,1.173735072681950,1.173735072681950,1.173735072681950,1.173735072681950,1.173735072681950,1.173735072681950,1.173735072681950,1.173735072681950,1.173735072681950,1.173735072681950,1.173735072681950,1.173735072681950,1.173735072681950,1.173735072681950,1.173735072681950,1.173735072681950,1.173735072681950,1.173735072681950,1.173735072681950,1.173735072681950,1.173735072681950,1.173735072681950,1.173735072681950,0.929000492726395,1.130881012199840,1.026994167958060,1.395106131330910,0.524250868066944,1.030244906894780,277.053300094283000,287096820.000000000000000,FALSE,FALSE
716766,8.268845610227110,2.892755081578720,3.513282593086040,102.469790339976000,0.954512398014992,3.860713890191420,0.830075698330076,1.290624123383510,0.384814557355481,0.330219063245635,7.231351919997260,38.119171468898200,-0.002121852084904,-0.620948423331026,0.004799449560029,0.031856304615996,-0.001714776094004,-0.002358584313910,-0.000079033429285,-0.000004087503675,-0.000521190916657,-0.000002004981298,-0.000038980639183,-0.000007157613690,0.005030612737547,1.15699582557286E-16,0.095180429172572,-1.348761721969920,0.000259573132726,0.001215184213629,-0.000001829528641,6.98800818227315E-05,0.000155202531856,-0.000399190377790,0.916740145457236,1.064903134592090,0.953243463101442,0.953243463101442,0.953243463101442,0.953243463101442,0.953243463101442,0.953243463101442,0.953243463101442,0.953243463101442,0.953243463101442,0.953243463101442,0.953243463101442,0.953243463101442,0.953243463101442,0.953243463101442,0.953243463101442,0.953243463101442,0.953243463101442,0.953243463101442,0.953243463101442,0.953243463101442,0.953243463101442,0.953243463101442,0.953243463101442,0.953243463101442,0.953243463101442,0.953243463101442,0.953243463101442,0.953243463101442,0.953243463101442,0.953243463101442,0.953243463101442,0.953243463101442,0.953243463101442,0.953243463101442,0.953243463101442,0.953243463101442,0.953243463101442,0.953243463101442,0.953243463101442,0.953243463101442,0.953243463101442,0.953243463101442,0.953243463101442,0.953243463101442,0.329510890889453,0.817317615257535,1.075215237311040,0.832662233701736,0.754908549027589,0.948568311848093,280.312094904091000,287345397.000000000000000,FALSE,FALSE
722329,8.617322712768630,3.261596614436530,28.144799207198100,82.376322059957000,1.765015172614670,2.050358222210390,0.997821371177021,1.090925209918080,0.988646194230041,0.358073384142948,7.128461142883370,32.610812591678200,0.006986762044569,2.557894784741660,-0.001161556505730,0.033102197991767,4.82972109164715E-05,-0.002772634074685,-0.000071450287481,2.35114077677836E-07,-0.000526473253491,-0.000003494762870,-0.000029346116013,-0.000007955413284,0.044576614375884,9.93487512726232E-37,4.13999485628582E-13,-0.624970104650944,0.000237713064496,0.001276943830775,7.07342391959777E-06,0.000115534340547,0.000339605823611,0.001218956706089,0.944749108916217,1.012051640715840,1.158745437881010,1.158745437881010,1.158745437881010,1.158745437881010,1.158745437881010,1.158745437881010,1.158745437881010,1.158745437881010,1.158745437881010,1.158745437881010,1.158745437881010,1.158745437881010,1.158745437881010,1.158745437881010,1.158745437881010,1.158745437881010,1.158745437881010,1.158745437881010,1.158745437881010,1.158745437881010,1.158745437881010,1.158745437881010,1.158745437881010,1.158745437881010,1.158745437881010,1.158745437881010,1.158745437881010,1.158745437881010,1.158745437881010,1.158745437881010,1.158745437881010,1.158745437881010,1.158745437881010,1.158745437881010,1.158745437881010,1.158745437881010,1.158745437881010,1.158745437881010,1.158745437881010,1.158745437881010,1.158745437881010,1.158745437881010,1.158745437881010,1.158745437881010,1.859711196770540,1.015043543924980,0.842255040147412,0.835896869394831,2.374565356824540,0.940520013905913,276.831384881610000,289565034.000000000000000,FALSE,FALSE
723321,2.757664642456300,2.372932392650350,21.876248348387200,37.115191189270600,1.068723281339580,3.303112374705740,2.602456949822660,1.748892821049870,1.047529396194450,0.266326305752473,7.146535119969560,30.275648605277500,0.007159772157944,1.098377184660130,0.002005288946683,-0.013006674219470,-0.003987491943282,-0.003524069341235,-0.000070956930578,-0.000009606244874,-0.000494471785251,-0.000003121722206,-0.000006645947780,-0.000007243850534,0.000624425003395,8.560069691140780,2.55185656705056E-27,-0.595201620371146,0.000249915611601,0.001146648689358,-0.000081748863950,0.000132570947538,3.9296328410658E-05,0.001040470048533,1.187057800218200,1.112610280874480,0.897445062661568,0.897445062661568,0.897445062661568,0.897445062661568,0.897445062661568,0.897445062661568,0.897445062661568,0.897445062661568,0.897445062661568,0.897445062661568,0.897445062661568,0.897445062661568,0.897445062661568,0.897445062661568,0.897445062661568,0.897445062661568,0.897445062661568,0.897445062661568,0.897445062661568,0.897445062661568,0.897445062661568,0.897445062661568,0.897445062661568,0.897445062661568,0.897445062661568,0.897445062661568,0.897445062661568,0.897445062661568,0.897445062661568,0.897445062661568,0.897445062661568,0.897445062661568,0.897445062661568,0.897445062661568,0.897445062661568,0.897445062661568,0.897445062661568,0.897445062661568,0.897445062661568,0.897445062661568,0.897445062661568,0.897445062661568,0.897445062661568,0.897445062661568,1.003531972703710,0.782726810240235,1.013697619126340,1.275463736303720,1.960117549529980,0.941623730932552,277.244717870359000,289960842.000000000000000,FALSE,FALSE
725503,2.841530399979980,3.248769861957920,24.577580014524800,108.720229198917000,2.100301593138140,1.966841754770870,1.376639481530240,0.928461864020637,1.166271697193710,0.468358618487227,8.913650048377820,37.444261569162500,-0.001763283465367,3.166195054084080,0.003068482273514,0.008692899733800,-0.007374133438547,-0.003693496043590,-0.000066628658489,-0.000031999485469,-0.000518743621132,-0.000002571726992,-0.000033248878230,-0.000005743266552,0.000391685767304,0.000304869724524,4.39440947106861E-27,-0.845692756066104,0.000222419360367,0.000987097883845,-0.000155665504221,0.000112402289385,-0.000127529195423,0.001138391552038,0.885053885125421,0.894375518408684,1.006709693117600,1.006709693117600,1.006709693117600,1.006709693117600,1.006709693117600,1.006709693117600,1.006709693117600,1.006709693117600,1.006709693117600,1.006709693117600,1.006709693117600,1.006709693117600,1.006709693117600,1.006709693117600,1.006709693117600,1.006709693117600,1.006709693117600,1.006709693117600,1.006709693117600,1.006709693117600,1.006709693117600,1.006709693117600,1.006709693117600,1.006709693117600,1.006709693117600,1.006709693117600,1.006709693117600,1.006709693117600,1.006709693117600,1.006709693117600,1.006709693117600,1.006709693117600,1.006709693117600,1.006709693117600,1.006709693117600,1.006709693117600,1.006709693117600,1.006709693117600,1.006709693117600,1.006709693117600,1.006709693117600,1.006709693117600,1.006709693117600,1.006709693117600,1.371522384117070,1.132750093291310,0.941715947911058,0.612320809420736,0.690716699130216,1.067174968327360,276.599065660646000,290831460.000000000000000,FALSE,FALSE
726592,5.827976904228340,2.775235329057110,14.136264851208300,15.304855669530800,0.802495780171351,3.062735086826190,0.224887307751049,1.234539501947660,0.827456963987267,0.553611799870682,6.460629086814240,32.143012771485700,0.004311221374747,3.175888851660870,0.000684793944012,0.027302969629933,-0.005743741003533,-0.002079241458194,-0.000047132867408,-0.000006891558097,-0.000479072387939,-0.000002254897720,-0.000036556656573,-0.000007367155533,0.072299105242104,5.00862946587093E-43,4.029951003347970,-1.795335576750850,0.000159135766483,0.001282786014911,-0.000041477473316,6.98918344542445E-05,-0.000357731012129,0.001278399462109,0.884838157013941,1.030676958401990,0.956779884901321,0.956779884901321,0.956779884901321,0.956779884901321,0.956779884901321,0.956779884901321,0.956779884901321,0.956779884901321,0.956779884901321,0.956779884901321,0.956779884901321,0.956779884901321,0.956779884901321,0.956779884901321,0.956779884901321,0.956779884901321,0.956779884901321,0.956779884901321,0.956779884901321,0.956779884901321,0.956779884901321,0.956779884901321,0.956779884901321,0.956779884901321,0.956779884901321,0.956779884901321,0.956779884901321,0.956779884901321,0.956779884901321,0.956779884901321,0.956779884901321,0.956779884901321,0.956779884901321,0.956779884901321,0.956779884901321,0.956779884901321,0.956779884901321,0.956779884901321,0.956779884901321,0.956779884901321,0.956779884901321,0.956779884901321,0.956779884901321,0.956779884901321,0.330490286021749,1.304065069631720,0.667471958774300,1.078648755093720,0.164266024171009,0.891850787693724,280.793440660960000,291265971.000000000000000,FALSE,FALSE
